team,base,average_aika,average_eteneminen,week
1011,1,4.1318231052631457368,4.5297169999999871053,34
1011,2,3.9703323125000053750,4.3820133125000780000,34
1012,1,3.9319981999999530000,4.3599981999999728000,34
1006,1,3.9541156470587766471,4.3541150000000658235,34
1006,2,3.9527260000000670000,4.3254526363636450000,34
1006,3,5.0524987500002680000,5.3874980000000505000,34
1007,2,4.0981809090908840909,4.4436347272727207273,34
1007,3,4.9909080909090912727,6.0363609999999011818,34
1007,1,4.0985712142857147143,4.5214270714287263571,34
1002,1,3.9619039130436901304,4.2549464347828036957,34
1002,2,3.9966872352941958824,4.3178621176472167647,34
1014,1,4.0317079999999500667,4.4183742666666452000,34
1002,3,4.9435174000000645000,5.6415161000001265000,34
1014,2,4.0465360909088097273,4.4028989999997891818,34
1014,3,5.0702137499999368750,6.1527090000000727500,34
1001,1,4.0811772499999770833,4.3845099166664075000,34
1001,2,4.1179998999999499000,4.3879991999998767000,34
1010,2,4.0222215555556127778,4.3111095555553017778,34
1001,3,5.1657139999998175714,6.4073901428567817143,34
1010,1,4.0999999999999998000,4.4599994000001062000,34
1010,3,5.1133328333335915000,5.6533315000002251667,34
1008,1,4.1516664166665198333,4.4649992500000810000,34
1008,3,5.3066660000001775000,5.6099976666665346667,34
1009,1,4.1293326666664900000,4.5013315999999122667,34
1008,2,4.0799994444443351111,4.4244429999998323333,34
1009,2,4.0999998888890636667,4.3844434444445142222,34
1009,3,5.1999987499999633750,5.8624968749999766250,34
1004,2,3.9214935625002738750,4.2774998750001032500,34
1004,1,3.9743401304348994783,4.3560784782608489130,34
1004,3,4.9693992499999618333,5.6827291666664147500,34
1015,3,5.0085697142858406429,6.0960686428573060714,34
1005,1,4.0599989090910021818,4.3954523181817381818,34
1005,3,5.1238090952381190952,6.1447586190477176667,34
1015,2,4.0273677894738045789,4.3926290526316112105,34
1005,2,3.9704337391305828696,4.3373890869567494348,34
1015,1,3.9484198947370354737,4.3115761052631210000,34
1013,1,3.9999991666665365000,4.3066644999996698333,34
1013,2,4.1114277142855178571,4.4114258571427335714,34
1013,3,5.1319985999997696000,5.4139974999998684000,34
1003,3,4.9239989999999126000,5.3922209999999724000,34
1003,2,3.9519992000000456000,4.3079980000001342000,34
1003,1,3.8783197500001732500,4.2483185000003230000,34
1009,2,3.9650878749998667500,4.2850866874998273750,35
1009,1,4.0280860000000611364,4.3317212272727580455,35
1005,3,4.9135786296297672222,5.6950576296297490000,35
1005,2,3.8599431000001233000,4.1629424000000768500,35
1005,1,3.9894975263159722632,4.2589703684210642105,35
1009,3,5.0577713199999743600,5.5777700399998138800,35
1008,2,4.1691077000001316000,4.5271067000000131000,35
1004,1,3.9740778965516914828,4.3478691724137739655,35
1004,2,4.0497137837838096486,4.4032258648650121892,35
1004,3,4.9922476285715090000,5.6579605428571474571,35
1008,3,5.0960592857142534286,5.8146275714286081429,35
1008,1,4.1353463793102334483,4.5298283448273102414,35
1002,2,3.9599992727272281818,4.2599986363637238182,35
1002,3,5.1537494374999538125,6.0262466875000199375,35
1013,1,4.0236359999998761818,4.3581806363635720909,35
1002,1,3.9543725833334141667,4.2693719999999000833,35
1013,3,5.2274990000000797500,5.6524983749999365000,35
1013,2,4.1257141428571101429,4.4571418571429474286,35
1006,1,3.9028544285716050000,4.3257109999998258571,35
1006,3,4.9672722727272520000,5.3799993636363400909,35
1011,1,4.0828558571427039286,4.5271402142855095000,35
1006,2,3.9149964999999535000,4.3716625833333371667,35
1011,2,4.0299977500000070000,4.4599977499997295000,35
1011,3,4.9679952000000414000,5.4679930000003880000,35
1014,1,4.0226917058822731176,4.4026901764706615294,35
1015,1,3.9763457142857121905,4.2849160952380858095,35
1014,2,4.0468883749999094375,4.4406360624998626250,35
1014,3,5.0906676666664528333,5.8323309999999159167,35
1015,2,4.0369912857143258571,4.4084184285713943571,35
1015,3,4.9947282307691867692,5.5879137692309086154,35
1004,3,4.8691704444445855556,5.5169469444444733889,36
1005,2,3.9822918333334201111,4.3822901111110595556,36
1004,2,3.9273239285713707143,4.3301804999999995000,36
1004,1,3.9277643809525129524,4.3477636190476417143,36
1005,1,3.9786532272726577273,4.5086514999998764545,36
1005,3,4.9548681111111063333,5.4348674444443836667,36
1015,3,4.9625511000001551000,6.0805495999999493000,36
1015,2,4.1439451428574494286,4.5068018571428835714,36
1014,2,4.0807595555555610000,4.4363140000001395556,36
1014,3,5.1219748000003166000,7.3139613999998802000,36
1015,1,3.8838654285713605714,4.2267218571428202857,36
1014,1,4.0118143749999717500,4.3268137499999853750,36
1006,2,3.9855989600000430400,4.2807975600000281600,36
1002,2,3.9729993500000319000,4.2479983500001254500,36
1002,3,5.1433330000001356667,5.9266652500000419167,36
1006,1,3.9233329166667277500,4.2616657500000390000,36
1006,3,5.1066657500000095833,5.7449975833332777500,36
1002,1,3.9411757058826021176,4.1917628823530588824,36
1004,3,4.9354200625001141875,5.8154192500001046250,37
1006,2,3.9355499166664650000,4.2738821666667378333,37
1004,1,3.9989334999999527000,4.5349327999999103000,37
1004,2,3.9824265789474053158,4.4203205263158787895,37
1006,3,4.8020051250001643750,6.0420021250002947500,37
1006,1,3.9780790833332654167,4.3180779999997867500,37
1005,1,3.9909282142857915714,4.4166410714285575000,37
1002,3,5.0194605454547525455,5.8376404545453874545,37
1002,2,3.9876503636364345455,4.3840131818181113636,37
1005,3,5.0034013333333858333,6.1933991666667983333,37
1005,2,4.0062297272726770000,4.4753200909090081818,37
1002,1,4.0435275000000198333,4.4368591666667120000,37
1004,2,3.9123550000000192500,4.2598542499999325000,38
1006,3,4.9330164000000876000,6.6130067999999482000,38
1006,2,4.0224011111111446667,4.5757322222222128889,38
1004,1,3.9957946666667870000,4.5535700000002507778,38
1004,3,4.7186339999999294000,5.9266305999999534000,38
1006,1,4.0016880000002856667,4.3150213333334856667,38
1004,2,3.9149992500000507500,4.2699980000001007500,39
1006,2,3.9990023333339196667,4.2389986666671576667,39
1004,1,3.8959964000000578000,4.2319957999997312000,39
1006,1,3.9399978333334125000,4.2899969999998575000,39
1004,3,4.9200000000000730000,5.3199960000001740000,39
1006,3,4.8000000000001820000,5.5199990000000980000,39
